ID,AlgVersion,Nest Size,Max Iterations,PA,Hill-Climb negih size,T0,alpha,Tmin,TabuSearchIters,Tabu Size,Tabu neigh size,Number of iterations,Fitness Min,Fitness Max,Fitness Avg,Duration Min,Duration Max,Duration Avg,kCal,Carbohydrates,Proteins,Fats,VitA,VitB,VitC,VitD,Calcium,Iron,Sodium,Breakfast,Lunch,Dinner,Snack1,Snack2,Cost,Delivery time
20150616_161420,Version2,5,500,0.3,10,0.001,0.7,1.00E-04,10,10,10,0,0.816011071,0.83323586,0.82657755,49,61,53,3305.2622,263.33817,221.46004,154.44649,1665.8016,3.0898054,92.3985,11.026038,746.77734,32.085293,4300.645,MenuId: 1 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 1011 - Cinnamon roll  Cost: 18.0 DeliveryTime(min): 45,MenuId: 14096 Starter: 3045 - Arkayagan Abour (Meatball Soup)  MainCourse: 1275 - Turkey Piccata with 1132 - Rice Pilaf with Mushrooms Desert: 3021 - Arabic Honey Cake  Cost: 10.0 DeliveryTime(min): 33,MenuId: 36621 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3074 - Aromatic and Crispy Duck  Desert: 1000 - Lemon bars  Cost: 24.0 DeliveryTime(min): 21,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37379 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 60,74,51.6
20150616_161430,Version2,5,500,0.8,10,0.001,0.7,1.00E-04,10,10,10,0,0.822474837,0.841457069,0.827823079,47,59,54.2,3526.662,369.64166,177.89778,151.4777,1136.5631,4.0934544,74.42147,5.35786,611.00415,23.159166,3694.5054,MenuId: 58 Starter: -no starter MainCourse: 3095 - Arroz Con Pollo  Desert: 3013 - Apricot Sour Cream Pie  Cost: 11.0 DeliveryTime(min): 55,MenuId: 25438 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1041 - Lasagna  Desert: 3036 - Arizona Pecan Chocolate Rum Pie  Cost: 16.0 DeliveryTime(min): 20,MenuId: 36876 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3101 - Arroz De Huaca  Desert: 5011 - Amaretto Apples with Meringue  Cost: 21.0 DeliveryTime(min): 93,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,70,57.8
20150616_161436,Version2,25,100,0.3,10,0.001,0.7,1.00E-04,10,10,10,0,0.808155894,0.835852385,0.823003674,43,47,44.2,3648.454,398.12854,196.20534,150.7158,1594.113,3.5467048,141.58379,6.898515,693.3641,32.288425,3940.7488,MenuId: 2 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 3013 - Apricot Sour Cream Pie  Cost: 22.0 DeliveryTime(min): 47,MenuId: 32032 Starter: 3112 - Artichoke and Oyster Soup  MainCourse: 1270 - Lamb Grill with 5005 - A Taste of Thailand Desert: 3012 - Apricot Souffle  Cost: 10.0 DeliveryTime(min): 47,MenuId: 36721 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 1000 - Lemon bars  Cost: 15.0 DeliveryTime(min): 28,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,69,48.6
20150616_161446,Version2,25,100,0.8,10,0.001,0.7,1.00E-04,10,10,10,0,0.807130575,0.83751142,0.821752781,37,40,38.5,2609.9368,270.29413,149.65053,102.79053,1210.1512,2.783331,111.132866,7.0142865,621.1445,24.402683,3427.5493,MenuId: 1 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 1011 - Cinnamon roll  Cost: 14.0 DeliveryTime(min): 45,MenuId: 29395 Starter: 3112 - Artichoke and Oyster Soup  MainCourse: 3020 - Arabian Stew  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 23.0 DeliveryTime(min): 34,MenuId: 36866 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3100 - Arroz De Bacalhau  Desert: 5011 - Amaretto Apples with Meringue  Cost: 18.0 DeliveryTime(min): 45,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,77,49
20150616_161455,Version2,25,500,0.3,10,0.001,0.7,1.00E-04,10,10,10,0,0.833605826,0.846329987,0.840100205,214,226,218,2288.4844,236.80515,108.511894,104.52787,1021.2507,1.8924612,37.276356,4.2549973,520.93207,15.734531,3753.5386,MenuId: 6 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 3013 - Apricot Sour Cream Pie  Cost: 18.0 DeliveryTime(min): 42,MenuId: 13427 Starter: 3045 - Arkayagan Abour (Meatball Soup)  MainCourse: 5004 - A Mold of Roquefort  Desert: 3005 - Apricot Pear Tart  Cost: 14.0 DeliveryTime(min): 44,MenuId: 37121 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 1269 - Herbed Pork Cutlets with 5000 - A_Better_Banana_Bread;_Low_Fat Desert: 1000 - Lemon bars  Cost: 15.0 DeliveryTime(min): 41,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,69,49.6
20150616_161538,Version2,25,500,0.8,10,0.001,0.7,1.00E-04,10,10,10,0,0.831799746,0.844613969,0.837552071,186,192,189.3,2752.648,197.23457,193.15643,135.25977,1491.3468,2.704461,122.438675,8.825794,791.1637,27.75565,3594.4636,MenuId: 77 Starter: -no starter MainCourse: 3106 - Artichoke and Cheese Squares  Desert: 1011 - Cinnamon roll  Cost: 11.0 DeliveryTime(min): 34,MenuId: 26971 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3077 - Aromatic Duck  Desert: 3051 - Armenian In-Law Dessert  Cost: 25.0 DeliveryTime(min): 33,MenuId: 36639 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3075 - Aromatic Cabbage  Desert: 5014 - Amish Sugar Cookies  Cost: 18.0 DeliveryTime(min): 32,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,76,44
20150616_161416,Version3,5,100,0.3,10,0.001,0.7,1.00E-04,10,10,10,0,0.840189815,0.854587674,0.849464869,48,74,62.2,2649.1738,271.81927,104.32933,131.83658,959.13745,2.2904606,89.547585,4.15767,333.7235,14.42025,3097.1104,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 29.0 DeliveryTime(min): 35,MenuId: 11987 Starter: 3045 - Arkayagan Abour (Meatball Soup)  MainCourse: 3056 - Armenian Rice  Desert: 3005 - Apricot Pear Tart  Cost: 16.0 DeliveryTime(min): 78,MenuId: 36479 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3057 - Armenian Rice Pilaf  Desert: 5014 - Amish Sugar Cookies  Cost: 10.0 DeliveryTime(min): 23,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37388 Starter: -no starter MainCourse: 1147 - Praline Cookies with 5005 - A Taste of Thailand Desert: - no desert  Cost: 12.0 DeliveryTime(min): 32,77,53.4
20150616_161418,Version3,5,100,0.8,10,0.001,0.7,1.00E-04,10,10,10,0,0.836946547,0.851339698,0.844087076,19,24,21.7,2455.5132,280.4946,113.305954,104.15554,855.0796,2.394417,107.56584,2.7482,552.18896,16.273802,3822.4666,MenuId: 38 Starter: -no starter MainCourse: 3078 - Aromatic Green Casserole  Desert: 3013 - Apricot Sour Cream Pie  Cost: 14.0 DeliveryTime(min): 84,MenuId: 13307 Starter: 3045 - Arkayagan Abour (Meatball Soup)  MainCourse: 3107 - Artichoke and Leek Pizza  Desert: 3005 - Apricot Pear Tart  Cost: 25.0 DeliveryTime(min): 26,MenuId: 36761 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3089 - Arroz Bianco  Desert: 1000 - Lemon bars  Cost: 16.0 DeliveryTime(min): 26,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,77,51.4
20150616_161422,Version3,5,500,0.3,10,0.001,0.7,1.00E-04,10,10,10,0,0.848129511,0.859379947,0.854445374,221,291,248.6,1996.9321,219.02322,94.00862,88.055336,1007.95886,1.9803618,105.268845,2.3800178,351.06107,12.112347,2515.214,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 29.0 DeliveryTime(min): 35,MenuId: 26402 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3056 - Armenian Rice  Desert: 3052 - Armenian Nutmeg Cake  Cost: 10.0 DeliveryTime(min): 39,MenuId: 36570 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 5016 - Amor Frio (Cold Love) - Wheat-Free Recipe  Cost: 10.0 DeliveryTime(min): 27,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,71,44.4
20150616_161431,Version3,5,500,0.8,10,0.001,0.7,1.00E-04,10,10,10,0,0.833247244,0.858802319,0.848983341,91,141,108.5,3910.0918,264.81992,158.03839,248.48775,1064.0499,2.4387186,106.01758,7.2524843,986.81433,23.057358,9786.431,MenuId: 1 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 1011 - Cinnamon roll  Cost: 11.0 DeliveryTime(min): 84,MenuId: 17014 Starter: 3048 - Armenian Barley and Yoghurt Soup  MainCourse: 5002 - A Cauldron of Beans  Desert: 3093 - Arroz Con Leche  Cost: 10.0 DeliveryTime(min): 24,MenuId: 37000 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 5004 - A Mold of Roquefort  Desert: 5016 - Amor Frio (Cold Love) - Wheat-Free Recipe  Cost: 16.0 DeliveryTime(min): 21,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37382 Starter: -no starter MainCourse: 5010 - Amaranth; Fig and Arugula Salad W/sesame Dres  Desert: - no desert  Cost: 27.0 DeliveryTime(min): 30,74,51.6
20150616_161439,Version3,25,100,0.3,10,0.001,0.7,1.00E-04,10,10,10,0,0.846065819,0.861388326,0.854768813,238,277,253.1,2919.5688,297.36386,105.20619,152.62466,1342.3867,2.1932364,102.94097,4.46078,407.35022,14.2026005,2656.1375,MenuId: 6 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 3013 - Apricot Sour Cream Pie  Cost: 16.0 DeliveryTime(min): 56,MenuId: 26703 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3068 - Arni Lemonato  Desert: 3063 - Arnaud's Creme Brulee  Cost: 20.0 DeliveryTime(min): 28,MenuId: 36561 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 1000 - Lemon bars  Cost: 13.0 DeliveryTime(min): 29,MenuId: 37388 Starter: -no starter MainCourse: 1147 - Praline Cookies with 5005 - A Taste of Thailand Desert: - no desert  Cost: 12.0 DeliveryTime(min): 32,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,71,48.8
20150616_161446,Version3,25,100,0.8,10,0.001,0.7,1.00E-04,10,10,10,0,0.844637752,0.85738945,0.852396756,86,102,91.6,2102.315,241.24814,98.699165,80.57411,975.77454,2.208323,89.812225,1.3179281,391.0301,12.967045,2473.2188,MenuId: 85 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: 1011 - Cinnamon roll  Cost: 15.0 DeliveryTime(min): 87,MenuId: 26226 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3040 - Arkansas Brown Rice  Desert: 5011 - Amaretto Apples with Meringue  Cost: 16.0 DeliveryTime(min): 22,MenuId: 36666 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3078 - Aromatic Green Casserole  Desert: 5011 - Amaretto Apples with Meringue  Cost: 18.0 DeliveryTime(min): 33,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,71,52.6
20150616_161507,Version3,25,500,0.3,10,0.001,0.7,1.00E-04,10,10,10,0,0.849936128,0.862144828,0.85801087,1064,1318,1170,2511.0276,270.30902,113.122574,114.04841,1223.8766,2.1627007,78.73609,4.164818,406.0955,13.149,3091.741,MenuId: 97 Starter: -no starter MainCourse: 5017 - An Irish Fry - Country Living  Desert: 1011 - Cinnamon roll  Cost: 10.0 DeliveryTime(min): 60,MenuId: 26691 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3068 - Arni Lemonato  Desert: 3010 - Apricot Salad  Cost: 27.0 DeliveryTime(min): 49,MenuId: 36467 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3056 - Armenian Rice  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 13.0 DeliveryTime(min): 24,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,72,50.8
