ID,AlgVersion,Nest Size,Max Iterations,PA,Hill-Climb negih size,T0,alpha,Tmin,TabuSearchIters,Tabu Size,Tabu neigh size,Number of iterations,Fitness Min,Fitness Max,Fitness Avg,Duration Min,Duration Max,Duration Avg,kCal,Carbohydrates,Proteins,Fats,VitA,VitB,VitC,VitD,Calcium,Iron,Sodium,Breakfast,Lunch,Dinner,Snack1,Snack2,Cost,Delivery time
20150616_150828,Version2,20,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.80833137,0.828320146,0.815488029,31,39,33.2,3041.8384,326.93665,136.31366,135.21346,2118.8323,2.943759,143.34032,4.002928,678.0318,19.62533,3188.0432,MenuId: 33 Starter: -no starter MainCourse: 3055 - Armenian Ragout of Lentils; Squash; Apricots  Desert: 1011 - Cinnamon roll  Cost: 18.0 DeliveryTime(min): 59,MenuId: 27179 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 3041 - Arkansas Cheesecake  Cost: 15.0 DeliveryTime(min): 22,MenuId: 36996 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 5004 - A Mold of Roquefort  Desert: 5011 - Amaretto Apples with Meringue  Cost: 28.0 DeliveryTime(min): 33,MenuId: 37388 Starter: -no starter MainCourse: 1147 - Praline Cookies with 5005 - A Taste of Thailand Desert: - no desert  Cost: 12.0 DeliveryTime(min): 32,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,83,49
20150616_150834,Version2,25,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.803189158,0.828454733,0.817899996,40,46,41.9,3716.288,435.35468,204.01692,138.21275,1353.7325,5.230631,90.69516,4.132997,790.30896,25.220922,3766.5283,MenuId: 82 Starter: -no starter MainCourse: 3108 - Artichoke and Cherry Tomato Tarts  Desert: 3013 - Apricot Sour Cream Pie  Cost: 24.0 DeliveryTime(min): 47,MenuId: 27495 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3097 - Arroz Con Pollo Spanish  Desert: 3001 - Apricot Nut Muffins  Cost: 10.0 DeliveryTime(min): 28,MenuId: 37221 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 1275 - Turkey Piccata with 5000 - A_Better_Banana_Bread;_Low_Fat Desert: 1000 - Lemon bars  Cost: 20.0 DeliveryTime(min): 49,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,76,49
20150616_150842,Version2,30,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.79843092,0.827081084,0.815881771,47,54,49.4,3815.8542,302.92383,123.00965,238.84166,1064.011,2.6304636,133.07343,2.583847,669.6802,21.840496,6533.3457,MenuId: 95 Starter: -no starter MainCourse: 5010 - Amaranth; Fig and Arugula Salad W/sesame Dres  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 12.0 DeliveryTime(min): 23,MenuId: 10817 Starter: 3039 - Ark Soup  MainCourse: 5008 - Aloha Chicken with 5000 - A_Better_Banana_Bread;_Low_Fat Desert: 3005 - Apricot Pear Tart  Cost: 36.0 DeliveryTime(min): 21,MenuId: 36562 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3068 - Arni Lemonato  Desert: 1007 - Chocolate Fudge  Cost: 19.0 DeliveryTime(min): 34,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,89,39.8
20150616_150852,Version2,50,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.809355319,0.833658278,0.823650885,80,88,84.1,3463.8418,282.46613,213.49556,164.22513,920.2671,3.7048059,81.46414,3.4067183,801.9718,27.064108,4796.904,MenuId: 10 Starter: -no starter MainCourse: 3030 - Argentinian Cheeseburger Sandwich  Desert: 3013 - Apricot Sour Cream Pie  Cost: 20.0 DeliveryTime(min): 48,MenuId: 14418 Starter: 3045 - Arkayagan Abour (Meatball Soup)  MainCourse: 5008 - Aloha Chicken with 5000 - A_Better_Banana_Bread;_Low_Fat Desert: 3006 - Apricot Pie  Cost: 10.0 DeliveryTime(min): 85,MenuId: 36142 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 1041 - Lasagna  Desert: 1007 - Chocolate Fudge  Cost: 18.0 DeliveryTime(min): 41,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,70,59
20150616_150819,Version3,5,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.836423635,0.855761111,0.847035599,33,43,36.7,2778.0374,286.0301,152.53133,117.45341,1205.2542,2.6457882,99.75413,5.3020678,718.8496,29.25652,2772.8025,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 29.0 DeliveryTime(min): 35,MenuId: 29171 Starter: 3112 - Artichoke and Oyster Soup  MainCourse: 1274 - Tuna Burger  Desert: 1031 - Vegetable Chilli  Cost: 10.0 DeliveryTime(min): 31,MenuId: 36742 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3087 - Arroz Amarillo Con Camarones  Desert: 1007 - Chocolate Fudge  Cost: 10.0 DeliveryTime(min): 37,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37379 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 60,71,52.4
20150616_150821,Version3,10,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.845631003,0.859720647,0.853028965,62,75,67.6,2471.6914,285.876,100.23356,108.85431,1250.2327,1.9786209,56.39133,3.2762327,490.078,12.653311,2719.8997,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 27.0 DeliveryTime(min): 89,MenuId: 27845 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 5004 - A Mold of Roquefort  Desert: 3104 - Arroz Dulce  Cost: 10.0 DeliveryTime(min): 24,MenuId: 36467 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3056 - Armenian Rice  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 13.0 DeliveryTime(min): 24,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,72,51.6
20150616_150824,Version3,15,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.844490767,0.857571959,0.851520365,88,114,101.6,3227.331,289.1536,175.09639,155.81517,1353.6263,2.805083,79.46158,9.189559,1027.5919,26.025682,3661.622,MenuId: 1 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 1011 - Cinnamon roll  Cost: 14.0 DeliveryTime(min): 45,MenuId: 21925 Starter: 3064 - Arnaud's Sweet Potato and Andouille Soup  MainCourse: 1059 - Shrimp Casserole  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 14.0 DeliveryTime(min): 32,MenuId: 36872 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3101 - Arroz De Huaca  Desert: 1007 - Chocolate Fudge  Cost: 12.0 DeliveryTime(min): 43,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,62,48.2
20150616_150829,Version3,20,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.842102647,0.858494818,0.853890812,120,133,127.7,2303.092,224.23148,102.933205,114.89921,1214.4183,2.0726347,77.3397,3.2381346,499.26834,13.798756,2997.5513,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 27.0 DeliveryTime(min): 89,MenuId: 28167 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 1269 - Herbed Pork Cutlets with 1131 - Rice Pilaf Desert: 3022 - Arancia Genovese  Cost: 12.0 DeliveryTime(min): 23,MenuId: 36809 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 5014 - Amish Sugar Cookies  Cost: 10.0 DeliveryTime(min): 37,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,71,54
20150616_150836,Version3,25,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.845172822,0.858712733,0.852153677,146,183,160.1,2398.124,258.3634,112.300896,106.06996,1145.0411,2.2970748,104.09492,4.060668,390.3941,13.131836,3026.8213,MenuId: 97 Starter: -no starter MainCourse: 5017 - An Irish Fry - Country Living  Desert: 1011 - Cinnamon roll  Cost: 10.0 DeliveryTime(min): 60,MenuId: 26227 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3040 - Arkansas Brown Rice  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 20.0 DeliveryTime(min): 46,MenuId: 36398 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3040 - Arkansas Brown Rice  Desert: 5013 - Ambrosia Sorbet  Cost: 18.0 DeliveryTime(min): 24,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,70,50.2
20150616_150844,Version3,30,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.847636998,0.857557833,0.8508223,185,214,197.1,3168.809,295.924,167.64465,150.45876,1205.9601,2.9052942,79.78176,7.24619,963.88855,30.330585,2922.9075,MenuId: 3 Starter: -no starter MainCourse: 1274 - Tuna Burger  Desert: 3019 - Apricot Whole Wheat Crepes  Cost: 25.0 DeliveryTime(min): 24,MenuId: 30935 Starter: 3112 - Artichoke and Oyster Soup  MainCourse: 3090 - Arroz Caliente  Desert: 3104 - Arroz Dulce  Cost: 10.0 DeliveryTime(min): 25,MenuId: 36872 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3101 - Arroz De Huaca  Desert: 1007 - Chocolate Fudge  Cost: 12.0 DeliveryTime(min): 43,MenuId: 37379 Starter: -no starter MainCourse: 3105 - Artichoke and Asparagus Salad with Strawberry Dressing  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 60,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,69,50.2
20150616_150855,Version3,50,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.849375665,0.858758688,0.854657435,296,340,317.7,2649.7122,280.74655,104.7916,129.9525,1261.8236,1.9874492,60.3304,3.151208,353.6357,13.675673,2883.7178,MenuId: 5 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: 1011 - Cinnamon roll  Cost: 27.0 DeliveryTime(min): 89,MenuId: 27187 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3085 - Arrabbiata-Style Spagheti  Desert: 5012 - Amazing Orange-Vanilla Cake Roll  Cost: 15.0 DeliveryTime(min): 21,MenuId: 36801 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3094 - Arroz Con Leche De Coco  Desert: 1000 - Lemon bars  Cost: 11.0 DeliveryTime(min): 28,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,75,51.8
20150616_150820,Version4,5,100,0.6,10,0.001,0.7,1.00E-04,10,10,10,0,0.844659746,0.857803345,0.850732678,94,106,98.8,3427.3337,348.707,148.26942,167.47914,1144.9265,2.92419,110.10612,5.5848603,726.37134,22.360296,3217.9058,MenuId: 54 Starter: -no starter MainCourse: 3090 - Arroz Caliente  Desert: 3013 - Apricot Sour Cream Pie  Cost: 18.0 DeliveryTime(min): 41,MenuId: 26218 Starter: 3084 - Arpagyongy Kremleves  MainCourse: 3040 - Arkansas Brown Rice  Desert: 3036 - Arizona Pecan Chocolate Rum Pie  Cost: 17.0 DeliveryTime(min): 20,MenuId: 36880 Starter: 5015 - Amish-Style Chicken and Corn Soup  MainCourse: 3101 - Arroz De Huaca  Desert: 5016 - Amor Frio (Cold Love) - Wheat-Free Recipe  Cost: 15.0 DeliveryTime(min): 73,MenuId: 37380 Starter: -no starter MainCourse: 3109 - Artichoke and Lettuce Salad  Desert: - no desert  Cost: 12.0 DeliveryTime(min): 22,MenuId: 37364 Starter: -no starter MainCourse: 3011 - Apricot Shortbread Sandwiches  Desert: - no desert  Cost: 10.0 DeliveryTime(min): 99,72,51
